drug,metabolite,drug_name,metabolite_name,chembl_id,uniprot_id,bioactivity_type,bioactivity_drug,bioactivity_metabolite,relation_drug,relation_metabolite,source_drug,source_metabolite,source_lagom,logp_drug,logp_metabolite,tpsa_drug,tpsa_metabolite,logd_drug,logd_metabolite,target_classification,template r=0,subset
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,NC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,SERTRALINE,DASOTRALINE,CHEMBL225,P28335,pKi,5.0,5.32,=,=,BindingDB,BindingDB,Both,5.18,4.92,12.03,26.02,3.625,3.378,membrane receptor  7tm1  smallmol  monoamine receptor  serotonin receptor,C-[NH;D2;+0:1]>>[NH2;D1;+0:1],DM- set
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,NC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,SERTRALINE,DASOTRALINE,CHEMBL228,P31645,pIC50,9.12,7.85,=,=,Both,Both,Both,5.18,4.92,12.03,26.02,3.625,3.378,transporter  electrochemical  slc  slc06,C-[NH;D2;+0:1]>>[NH2;D1;+0:1],DM- set
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,NC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,SERTRALINE,DASOTRALINE,CHEMBL229,P35348,pKi,6.86,5.92,=,=,BindingDB,BindingDB,Both,5.18,4.92,12.03,26.02,3.625,3.378,membrane receptor  7tm1  smallmol  monoamine receptor  adrenergic receptor,C-[NH;D2;+0:1]>>[NH2;D1;+0:1],DM- set
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,NC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,SERTRALINE,DASOTRALINE,CHEMBL231,P35367,pKi,5.0,5.05,<,=,BindingDB,BindingDB,Both,5.18,4.92,12.03,26.02,3.625,3.378,membrane receptor  7tm1  smallmol  monoamine receptor  histamine receptor,C-[NH;D2;+0:1]>>[NH2;D1;+0:1],DM- set
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,NC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,SERTRALINE,DASOTRALINE,CHEMBL238,Q01959,pKi,7.34,6.89,=,=,BindingDB,BindingDB,Both,5.18,4.92,12.03,26.02,3.625,3.378,transporter  electrochemical  slc  slc06,C-[NH;D2;+0:1]>>[NH2;D1;+0:1],DM- set
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,O=c1ccc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2[nH]1,ARIPIPRAZOLE,N/A,CHEMBL217,P14416,pKi,8.84,8.14,=,=,Both,BindingDB,DrugBank,4.86,4.82,44.81,48.57,3.659,3.561,membrane receptor  7tm1  smallmol  monoamine receptor  dopamine receptor,[CH2;D2;+0:1]-[CH2;D2;+0:2]-[C;H0;D3;+0:3]-[NH;D2;+0:4]>>[cH;D2;+0:1]:[cH;D2;+0:2]:[c;H0;D3;+0:3]:[nH;D2;+0:4],DM- set
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,Clc1cccc(N2CCNCC2)c1Cl,ARIPIPRAZOLE,N/A,CHEMBL217,P14416,pKi,8.84,6.4,=,=,Both,BindingDB,DrugBank,4.86,2.4,44.81,15.27,3.659,2.512,membrane receptor  7tm1  smallmol  monoamine receptor  dopamine receptor,O=C1-C-C-c2:c:c:c(-O-C-C-C-C-[N;H0;D3;+0:1]):c:c:2-N-1>>[NH;D2;+0:1],DM- set
COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,ARTEMETHER,ARTENIMOL,CHEMBL4411,Q9H7Z7,pIC50,5.14,5.02,=,=,ChEMBL,ChEMBL,DrugBank,2.84,2.19,46.15,57.15,3.022,2.599,enzyme,C-[O;H0;D2;+0:1]>>[OH;D1;+0:1],DM- set
CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCC(O)CCC3)CC1,BLONANSERIN,N/A,CHEMBL217,P14416,pKi,9.85,8.18,=,=,Both,Both,DrugBank,4.69,3.66,19.37,39.6,3.848,3.334,membrane receptor  7tm1  smallmol  monoamine receptor  dopamine receptor,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCC(O)CCC3)CC1,BLONANSERIN,N/A,CHEMBL224,P28223,pKi,9.09,7.88,=,=,ChEMBL,ChEMBL,DrugBank,4.69,3.66,19.37,39.6,3.848,3.334,membrane receptor  7tm1  smallmol  monoamine receptor  serotonin receptor,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCC(O)CC3)CC1,BLONANSERIN,N/A,CHEMBL217,P14416,pKi,9.85,7.94,=,=,Both,Both,DrugBank,4.69,3.66,19.37,39.6,3.848,3.296,membrane receptor  7tm1  smallmol  monoamine receptor  dopamine receptor,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCC(O)CC3)CC1,BLONANSERIN,N/A,CHEMBL224,P28223,pKi,9.09,7.78,=,=,ChEMBL,ChEMBL,DrugBank,4.69,3.66,19.37,39.6,3.848,3.296,membrane receptor  7tm1  smallmol  monoamine receptor  serotonin receptor,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM- set
CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)O)cc2)cc1,CAMOSTAT,N/A,CHEMBL1795140,O15393,pIC50,8.41,7.15,=,=,ChEMBL,ChEMBL,DrugBank,1.39,1.84,134.81,125.5,1.264,1.108,enzyme  protease  serine,C-N(-C)-C(=O)-C-[O;H0;D2;+0:1]>>[OH;D1;+0:1],DM- set
OC(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,OC1(c2ccc(Cl)cc2)CCNCC1,HYDROXYHALOPERIDOL,N/A,CHEMBL217,P14416,pKi,6.96,5.04,=,=,Both,BindingDB,MetXBioDB,4.28,1.91,43.7,32.26,3.307,1.502,membrane receptor  7tm1  smallmol  monoamine receptor  dopamine receptor,F-c1:c:c:c(-C(-O)-C-C-C-[N;H0;D3;+0:1]):c:c:1>>[NH;D2;+0:1],DM- set
OC(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,HYDROXYHALOPERIDOL,HALOPERIDOL,CHEMBL217,P14416,pKi,6.96,8.77,=,=,Both,Both,MetXBioDB,4.28,4.43,43.7,40.54,3.307,3.464,membrane receptor  7tm1  smallmol  monoamine receptor  dopamine receptor,[CH;D3;+0:1]-[OH;D1;+0:2]>>[C;H0;D3;+0:1]=[O;H0;D1;+0:2],DM+ set
OC(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,HYDROXYHALOPERIDOL,HALOPERIDOL,CHEMBL287,Q99720,pKi,8.27,8.56,=,=,BindingDB,Both,MetXBioDB,4.28,4.43,43.7,40.54,3.307,3.464,membrane receptor,[CH;D3;+0:1]-[OH;D1;+0:2]>>[C;H0;D3;+0:1]=[O;H0;D1;+0:2],DM+ set
COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,KAEMPFERIDE,KAEMPFEROL,CHEMBL2231,P04798,pIC50,6.88,6.2,=,=,Both,Both,MetXBioDB,2.59,2.28,100.13,111.13,2.438,1.931,enzyme  cytochrome p450  cyp_1  cyp_1a  cyp_1a1,C-[O;H0;D2;+0:1]>>[OH;D1;+0:1],DM- set
COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,KAEMPFERIDE,KAEMPFEROL,CHEMBL3356,P05177,pIC50,6.04,6.15,=,=,Both,Both,MetXBioDB,2.59,2.28,100.13,111.13,2.438,1.931,enzyme  cytochrome p450  cyp_1  cyp_1a  cyp_1a2,C-[O;H0;D2;+0:1]>>[OH;D1;+0:1],DM- set
COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,KAEMPFERIDE,KAEMPFEROL,CHEMBL4878,Q16678,pIC50,7.81,7.33,=,=,Both,Both,MetXBioDB,2.59,2.28,100.13,111.13,2.438,1.931,enzyme  cytochrome p450  cyp_1  cyp_1b  cyp_1b1,C-[O;H0;D2;+0:1]>>[OH;D1;+0:1],DM+ set
COc1ccc2c(c1)c(CC(=O)NCCc1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,COc1ccc2c(c1)c(CC(=O)NCC(O)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,N/A,N/A,CHEMBL230,P35354,pIC50,7.22,7.0,=,=,BindingDB,BindingDB,MetXBioDB,5.2,4.69,60.33,80.56,3.641,3.189,enzyme  reductase,[CH2;D2;+0:1]>>[CH;D3;+0:1],DM+ set
COc1ccc2[nH]cc(CCN(C)C)c2c1,CN(C)CCc1c[nH]c2ccc(O)cc12,MEBUFOTENIN,BUFOTENINE,CHEMBL225,P28335,pKi,6.82,7.15,=,=,BindingDB,BindingDB,MetXBioDB,2.28,1.98,28.26,39.26,1.656,1.237,membrane receptor  7tm1  smallmol  monoamine receptor  serotonin receptor,C-[O;H0;D2;+0:1]>>[OH;D1;+0:1],DM+ set
COc1ccc2[nH]cc(CCN(C)C)c2c1,CN(C)CCc1c[nH]c2ccc(O)cc12,MEBUFOTENIN,BUFOTENINE,CHEMBL228,P31645,pIC50,5.15,5.92,=,=,BindingDB,BindingDB,MetXBioDB,2.28,1.98,28.26,39.26,1.656,1.237,transporter  electrochemical  slc  slc06,C-[O;H0;D2;+0:1]>>[OH;D1;+0:1],DM- set
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,Cc1cc2c(s1)Nc1ccccc1N=C2N1CC[N+](C)([O-])CC1,OLANZAPINE,N/A,CHEMBL217,P14416,pKi,7.72,6.92,=,=,Both,BindingDB,MetXBioDB,3.44,3.45,30.87,50.69,3.004,1.945,membrane receptor  7tm1  smallmol  monoamine receptor  dopamine receptor,[N;H0;D3;+0:1]>>[N+;H0;D4:1],DM- set
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,Cc1cc2c(s1)Nc1ccccc1N=C2N1CC[N+](C)([O-])CC1,OLANZAPINE,N/A,CHEMBL231,P35367,pKi,8.48,7.06,=,=,Both,BindingDB,MetXBioDB,3.44,3.45,30.87,50.69,3.004,1.945,membrane receptor  7tm1  smallmol  monoamine receptor  histamine receptor,[N;H0;D3;+0:1]>>[N+;H0;D4:1],DM- set
COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1O,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,TAMARIXETIN,QUERCETIN,CHEMBL4878,Q16678,pIC50,7.7,6.47,=,=,Both,Both,MetXBioDB,2.29,1.99,120.36,131.36,1.844,1.423,enzyme  cytochrome p450  cyp_1  cyp_1b  cyp_1b1,C-[O;H0;D2;+0:1]>>[OH;D1;+0:1],DM- set
COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1O,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,TAMARIXETIN,QUERCETIN,CHEMBL2185,Q96GD4,pIC50,5.13,5.83,=,=,BindingDB,Both,MetXBioDB,2.29,1.99,120.36,131.36,1.844,1.423,enzyme  kinase  protein kinase  other  aur,C-[O;H0;D2;+0:1]>>[OH;D1;+0:1],DM- set
Fc1cccc(CCN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1,c1cc2[nH]cc(CCCN3CCNCC3)c2cc1-n1cnnc1,N/A,N/A,CHEMBL1983,P28221,pIC50,9.25,7.51,=,=,BindingDB,BindingDB,MetXBioDB,3.68,1.59,52.98,61.77,2.901,1.079,membrane receptor  7tm1  smallmol  monoamine receptor  serotonin receptor,F-c1:c:c:c:c(-C-C-[N;H0;D3;+0:1]):c:1>>[NH;D2;+0:1],DM- set
Fc1cccc(CCN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1,c1cc2[nH]cc(CCCN3CCNCC3)c2cc1-n1cnnc1,N/A,N/A,CHEMBL1898,P28222,pIC50,7.13,6.84,=,=,BindingDB,BindingDB,MetXBioDB,3.68,1.59,52.98,61.77,2.901,1.079,membrane receptor  7tm1  smallmol  monoamine receptor  serotonin receptor,F-c1:c:c:c:c(-C-C-[N;H0;D3;+0:1]):c:1>>[NH;D2;+0:1],DM- set
CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,QUERCITRIN,QUERCETIN,CHEMBL3242,O43570,pKi,7.36,5.03,=,=,Both,Both,MetXBioDB,0.49,1.99,190.28,131.36,0.877,1.423,enzyme  lyase,C-C1-O-C(-[O;H0;D2;+0:1])-C(-O)-C(-O)-C-1-O>>[OH;D1;+0:1],DM- set
CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,QUERCITRIN,QUERCETIN,CHEMBL261,P00915,pKi,5.0,5.53,<,=,Both,Both,MetXBioDB,0.49,1.99,190.28,131.36,0.877,1.423,enzyme  lyase,C-C1-O-C(-[O;H0;D2;+0:1])-C(-O)-C(-O)-C-1-O>>[OH;D1;+0:1],DM- set
CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,QUERCITRIN,QUERCETIN,CHEMBL205,P00918,pKi,5.2,5.6,=,=,Both,Both,MetXBioDB,0.49,1.99,190.28,131.36,0.877,1.423,enzyme  lyase,C-C1-O-C(-[O;H0;D2;+0:1])-C(-O)-C(-O)-C-1-O>>[OH;D1;+0:1],DM- set
CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,QUERCITRIN,QUERCETIN,CHEMBL3729,P22748,pKi,7.17,5.1,=,=,Both,Both,MetXBioDB,0.49,1.99,190.28,131.36,0.877,1.423,enzyme  lyase,C-C1-O-C(-[O;H0;D2;+0:1])-C(-O)-C(-O)-C-1-O>>[OH;D1;+0:1],DM- set
CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,QUERCITRIN,QUERCETIN,CHEMBL2326,P43166,pKi,8.41,5.32,=,=,Both,Both,MetXBioDB,0.49,1.99,190.28,131.36,0.877,1.423,enzyme  lyase,C-C1-O-C(-[O;H0;D2;+0:1])-C(-O)-C(-O)-C-1-O>>[OH;D1;+0:1],DM- set
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,QUERCETIN,TAXIFOLIN,CHEMBL3242,O43570,pKi,5.03,7.49,=,=,Both,ChEMBL,MetXBioDB,1.99,1.19,131.36,127.45,1.423,1.116,enzyme  lyase,[c;H0;D3;+0:1]-[c;H0;D3;+0:2](:[o;H0;D2;+0:3]):[c;H0;D3;+0:4]:[c;H0;D3;+0:5]>>[C;H0;D3;+0:5]-[CH;D3;+0:4]-[CH;D3;+0:2](-[O;H0;D2;+0:3])-[c;H0;D3;+0:1],DM+ set
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,QUERCETIN,TAXIFOLIN,CHEMBL261,P00915,pKi,5.53,5.0,=,<,Both,ChEMBL,MetXBioDB,1.99,1.19,131.36,127.45,1.423,1.116,enzyme  lyase,[c;H0;D3;+0:1]-[c;H0;D3;+0:2](:[o;H0;D2;+0:3]):[c;H0;D3;+0:4]:[c;H0;D3;+0:5]>>[C;H0;D3;+0:5]-[CH;D3;+0:4]-[CH;D3;+0:2](-[O;H0;D2;+0:3])-[c;H0;D3;+0:1],DM- set
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,QUERCETIN,TAXIFOLIN,CHEMBL205,P00918,pKi,5.6,5.0,=,<,Both,ChEMBL,MetXBioDB,1.99,1.19,131.36,127.45,1.423,1.116,enzyme  lyase,[c;H0;D3;+0:1]-[c;H0;D3;+0:2](:[o;H0;D2;+0:3]):[c;H0;D3;+0:4]:[c;H0;D3;+0:5]>>[C;H0;D3;+0:5]-[CH;D3;+0:4]-[CH;D3;+0:2](-[O;H0;D2;+0:3])-[c;H0;D3;+0:1],DM- set
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,QUERCETIN,TAXIFOLIN,CHEMBL3729,P22748,pKi,5.1,5.04,=,=,Both,ChEMBL,MetXBioDB,1.99,1.19,131.36,127.45,1.423,1.116,enzyme  lyase,[c;H0;D3;+0:1]-[c;H0;D3;+0:2](:[o;H0;D2;+0:3]):[c;H0;D3;+0:4]:[c;H0;D3;+0:5]>>[C;H0;D3;+0:5]-[CH;D3;+0:4]-[CH;D3;+0:2](-[O;H0;D2;+0:3])-[c;H0;D3;+0:1],DM- set
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,QUERCETIN,TAXIFOLIN,CHEMBL1974,P36888,pIC50,6.23,5.0,=,<,ChEMBL,ChEMBL,MetXBioDB,1.99,1.19,131.36,127.45,1.423,1.116,enzyme  kinase  protein kinase  tk  pdgfr,[c;H0;D3;+0:1]-[c;H0;D3;+0:2](:[o;H0;D2;+0:3]):[c;H0;D3;+0:4]:[c;H0;D3;+0:5]>>[C;H0;D3;+0:5]-[CH;D3;+0:4]-[CH;D3;+0:2](-[O;H0;D2;+0:3])-[c;H0;D3;+0:1],DM- set
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,QUERCETIN,TAXIFOLIN,CHEMBL2326,P43166,pKi,5.32,6.31,=,=,Both,ChEMBL,MetXBioDB,1.99,1.19,131.36,127.45,1.423,1.116,enzyme  lyase,[c;H0;D3;+0:1]-[c;H0;D3;+0:2](:[o;H0;D2;+0:3]):[c;H0;D3;+0:4]:[c;H0;D3;+0:5]>>[C;H0;D3;+0:5]-[CH;D3;+0:4]-[CH;D3;+0:2](-[O;H0;D2;+0:3])-[c;H0;D3;+0:1],DM- set
COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,CN1CCC23CCCCC2C1Cc1ccc(O)cc13,RACEMETHORPHAN,LEVORPHANOL,CHEMBL228,P31645,pKi,7.74,6.4,=,=,BindingDB,BindingDB,Both,3.38,3.08,12.47,23.47,3.126,2.536,transporter  electrochemical  slc  slc06,C-[O;H0;D2;+0:1]>>[OH;D1;+0:1],DM- set
COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,CN1CCC23CCCCC2C1Cc1ccc(O)cc13,RACEMETHORPHAN,LEVORPHANOL,CHEMBL287,Q99720,pKi,6.78,6.8,=,=,Both,Both,Both,3.38,3.08,12.47,23.47,3.126,2.536,membrane receptor,C-[O;H0;D2;+0:1]>>[OH;D1;+0:1],DM- set
CN1CCC23CCCCC2C1Cc1ccc(O)cc13,Oc1ccc2c(c1)C13CCCCC1C(C2)NCC3,LEVORPHANOL,NORLEVORPHANOL,CHEMBL287,Q99720,pKi,6.8,7.66,=,=,Both,Both,DrugBank,3.08,2.74,23.47,32.26,2.536,2.389,membrane receptor,C-[N;H0;D3;+0:1]>>[NH;D2;+0:1],DM+ set
CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2OS(=O)(=O)O,ESTRADIOL,ESTRADIOL DISULFATE,CHEMBL1743128,O15439,pIC50,3.88,6.2,<,=,Both,BindingDB,DrugBank,3.61,2.91,40.46,127.2,3.429,2.03,transporter  ntpase  atp binding cassette  mrp,[CH;D3;+0:1]-[OH;D1;+0:2].[OH;D1;+0:3]>>[CH;D3;+0:1].[O;H0;D1;+0:2].[O;H0;D2;+0:3],DM- set
COc1cccc(C2(O)CCCCC2CN(C)C)c1,CN(C)CC1CCCCC1(O)c1cccc(O)c1,TRAMADOL,DESMETRAMADOL,CHEMBL233,P35372,pKi,5.7,7.97,=,=,BindingDB,BindingDB,Both,2.63,2.33,32.7,43.7,1.813,1.494,membrane receptor  7tm1  peptide  short peptide  opioid receptor,C-[O;H0;D2;+0:1]>>[OH;D1;+0:1],DM+ set
COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,CN1CCC23C=CC(O)CC2Oc2c(O)ccc(c23)C1,GALANTAMINE,SANGUININE,CHEMBL220,P22303,pIC50,5.9,7.0,=,=,Both,Both,Both,1.85,1.55,41.93,52.93,0.775,0.813,enzyme  hydrolase,C-[O;H0;D2;+0:1]>>[OH;D1;+0:1],DM+ set
COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,COc1ccc2c3c1OC1CC(O)C=CC31CCNC2,GALANTAMINE,N/A,CHEMBL220,P22303,pIC50,5.9,5.97,=,=,Both,BindingDB,Both,1.85,1.51,41.93,50.72,0.775,0.544,enzyme  hydrolase,C-[N;H0;D3;+0:1]>>[NH;D2;+0:1],DM- set
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,THIORIDAZINE,MESORIDAZINE,CHEMBL2035,P08912,pKi,7.89,7.22,=,=,BindingDB,BindingDB,Both,5.89,4.9,6.48,29.54,4.211,3.142,membrane receptor  7tm1  smallmol  monoamine receptor  acetylcholine receptor,[S;H0;D2;+0:1]>>[S+;H0;D3:1],DM- set
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,THIORIDAZINE,MESORIDAZINE,CHEMBL245,P20309,pKi,7.67,7.05,=,=,BindingDB,BindingDB,Both,5.89,4.9,6.48,29.54,4.211,3.142,membrane receptor  7tm1  smallmol  monoamine receptor  acetylcholine receptor,[S;H0;D2;+0:1]>>[S+;H0;D3:1],DM- set
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,THIORIDAZINE,MESORIDAZINE,CHEMBL219,P21917,pKi,8.43,8.04,=,=,BindingDB,BindingDB,Both,5.89,4.9,6.48,29.54,4.211,3.142,membrane receptor  7tm1  smallmol  monoamine receptor  dopamine receptor,[S;H0;D2;+0:1]>>[S+;H0;D3:1],DM+ set
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,THIORIDAZINE,MESORIDAZINE,CHEMBL229,P35348,pKi,8.3,8.7,=,=,BindingDB,BindingDB,Both,5.89,4.9,6.48,29.54,4.211,3.142,membrane receptor  7tm1  smallmol  monoamine receptor  adrenergic receptor,[S;H0;D2;+0:1]>>[S+;H0;D3:1],DM+ set
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,THIORIDAZINE,MESORIDAZINE,CHEMBL231,P35367,pKi,7.77,8.74,=,=,BindingDB,BindingDB,Both,5.89,4.9,6.48,29.54,4.211,3.142,membrane receptor  7tm1  smallmol  monoamine receptor  histamine receptor,[S;H0;D2;+0:1]>>[S+;H0;D3:1],DM+ set
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,THIORIDAZINE,MESORIDAZINE,CHEMBL3371,P50406,pKi,7.2,6.42,=,=,BindingDB,BindingDB,Both,5.89,4.9,6.48,29.54,4.211,3.142,membrane receptor  7tm1  smallmol  monoamine receptor  serotonin receptor,[S;H0;D2;+0:1]>>[S+;H0;D3:1],DM- set
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,THIORIDAZINE,MESORIDAZINE,CHEMBL240,Q12809,pIC50,7.08,6.47,=,=,Both,Both,Both,5.89,4.9,6.48,29.54,4.211,3.142,ion channel  vgc  k  vg k,[S;H0;D2;+0:1]>>[S+;H0;D3:1],DM- set
CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,CN1C2CCCC1CC(NC(=O)c1nn(C)c3c(O)cccc13)C2,GRANISETRON,N/A,CHEMBL1899,P46098,pKi,8.69,9.17,=,=,BindingDB,BindingDB,DrugBank,2.32,2.02,50.16,70.39,1.696,1.198,ion channel  lgic  5ht3,[cH;D2;+0:1]>>[c;H0;D3;+0:1],DM+ set
CCNC1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,COCCCN1CC(N)c2cc(S(N)(=O)=O)sc2S1(=O)=O,BRINZOLAMIDE,N-DESETHYL BRINZOLAMIDE,CHEMBL205,P00918,pIC50,7.92,8.89,=,=,Both,BindingDB,DrugBank,0.09,-0.56,118.8,132.79,0.66,0.408,enzyme  lyase,C-C-[NH;D2;+0:1]>>[NH2;D1;+0:1],DM+ set
CCNC1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,COCCCN1CC(N)c2cc(S(N)(=O)=O)sc2S1(=O)=O,BRINZOLAMIDE,N-DESETHYL BRINZOLAMIDE,CHEMBL3729,P22748,pIC50,7.35,6.89,=,=,BindingDB,BindingDB,DrugBank,0.09,-0.56,118.8,132.79,0.66,0.408,enzyme  lyase,C-C-[NH;D2;+0:1]>>[NH2;D1;+0:1],DM- set
